name	time	frame	height	yaw	pitch	roll	lat	lon	east	north	zone.number	zone.letter	image_x	image_y	start_east	start_north	end_east	end_north	heading	project	length	flukeprint_width	fluke_span	body_length	age_class
20240720001A	35:22.9	955	60.9	12.1	-45.4	0	-21.07198754	55.20697702	313720.0463	7668837.066	40	K	448.355	403.69	313722.1181	7668835.923	313717.9745	7668838.209	-61.11555996	Jul-20th-2024-08-34AM-Flight-Airdata	NA	3.785881126	NA	NA	adult
20240720001A	35:22.9	955	60.9	12.1	-45.4	0	-21.07192244	55.20700045	313722.3998	7668844.301	40	K	483.965	354.07	313724.45	7668842.795	313720.3497	7668845.807	-53.7038975	Jul-20th-2024-08-34AM-Flight-Airdata	NA	4.069986427	NA	NA	adult
20240720001A	35:23.7	983	62.6	12.1	-45.4	0	-21.07190757	55.20700054	313722.391	7668845.947	40	K	490.385	358.74	313724.3432	7668844.252	313720.4389	7668847.643	-49.02472619	Jul-20th-2024-08-34AM-Flight-Airdata	NA	4.137134124	NA	NA	adult
20240720001A	35:05.3	430	35.3	12.1	-13.4	0	-21.07226104	55.2078428	313810.3561	7668807.798	40	K	1430.685	619.31	313814.321	7668811.565	313806.3912	7668804.031	-133.5350887	Jul-20th-2024-08-34AM-Flight-Airdata	10.93824232	NA	NA	10.93824232	adult
20240720001A	34:55.5	132	35.2	9.4	-13.4	0	-21.07229548	55.20785741	313811.9175	7668804.002	40	K	1447.07	593.495	313815.6874	7668807.448	313808.1475	7668800.556	-132.4300269	Jul-20th-2024-08-34AM-Flight-Airdata	10.21527177	NA	NA	10.21527177	adult
20240720001A	35:04.9	417	35.3	12.1	-13.4	0	-21.0722539	55.20785794	313811.9211	7668808.605	40	K	1429.84	611.105	313815.9115	7668812.249	313807.9307	7668804.962	-132.3988187	Jul-20th-2024-08-34AM-Flight-Airdata	10.80728504	NA	NA	10.80728504	adult
20240720001A	35:06.9	475	35.2	12.1	-13.4	0	-21.07226234	55.20776897	313802.6855	7668807.567	40	K	1421.125	657.525	313802.0075	7668808.468	313803.3635	7668806.667	143.0182606	Jul-20th-2024-08-34AM-Flight-Airdata	2.254231005	NA	3.043211857	NA	adult
20240720001A	35:09.3	547	35.1	12.1	-13.4	0	-21.07222513	55.20769102	313794.5395	7668811.596	40	K	1438.475	732.79	313793.9224	7668812.568	313795.1566	7668810.624	147.5933579	Jul-20th-2024-08-34AM-Flight-Airdata	2.302943919	NA	3.108974291	NA	adult
20240720001A	35:19.9	867	52.5	12.1	-36.1	0	-21.07209864	55.20776319	313801.8806	7668825.684	40	K	1467.025	468.16	313801.7979	7668827.136	313801.9634	7668824.232	176.7386158	Jul-20th-2024-08-34AM-Flight-Airdata	2.908646721	NA	3.926673074	NA	adult
20240720002A	58:48.9	7911	89.6	286.3	-90	0	-21.08049425	55.20490643	313515.4918	7667892.828	40	K	542.275	765.935	313515.7335	7667895.025	313515.2501	7667890.631	-173.7222435	Jul-20th-2024-08-53AM-Flight-Airdata	NA	4.450836806	NA	NA	adult
20240720002A	03:56.9	17140	90.2	136.2	-90	0	-21.08356527	55.20982465	314030.3709	7667558.575	40	K	340.95	436.02	314028.1296	7667558.595	314032.6121	7667558.556	90.4973469	Jul-20th-2024-08-53AM-Flight-Airdata	NA	4.482645071	NA	NA	adult
20240720002A	58:48.9	7911	89.6	286.3	-90	0	-21.08047519	55.20481179	313505.6337	7667894.827	40	K	531.325	644.8	313506.3384	7667896.969	313504.9289	7667892.684	-161.7924796	Jul-20th-2024-08-53AM-Flight-Airdata	NA	4.541170665	NA	NA	adult
20240720002A	57:55.3	6300	92	135.1	-35.4	0	-21.08125299	55.20724349	313759.284	7667811.56	40	K	407.36	551.185	313757.5332	7667808.368	313761.0347	7667814.752	28.74010775	Jul-20th-2024-08-53AM-Flight-Airdata	NA	4.551977198	NA	NA	adult
20240720002A	04:03.5	17339	90.1	136.2	-90	0	-21.08371778	55.20999395	314048.1531	7667541.888	40	K	319.1	410.875	314046.0605	7667540.981	314050.2457	7667542.795	66.56424979	Jul-20th-2024-08-53AM-Flight-Airdata	NA	4.561511642	NA	NA	adult
20240720002A	35:28.7	1130	70.5	12.1	-53.3	0	-21.07220736	55.20687928	313710.163	7668812.614	40	K	324	554.465	313712.4942	7668810.841	313707.8319	7668814.386	-52.75136997	Jul-20th-2024-08-34AM-Flight-Airdata	NA	4.646962775	NA	NA	adult
20240720002A	59:14.5	8675	90	310.1	-89.9	0	-21.08060185	55.20428138	313450.6761	7667880.183	40	K	399.65	770.7	313452.0646	7667882.056	313449.2877	7667878.31	-143.4484771	Jul-20th-2024-08-53AM-Flight-Airdata	NA	4.662696459	NA	NA	adult
20240720002A	03:38.9	16602	90.2	143.4	-54.1	0	-21.08377535	55.21018364	314067.9344	7667535.736	40	K	351.005	355.38	314065.6887	7667534.896	314070.18	7667536.576	69.49039748	Jul-20th-2024-08-53AM-Flight-Airdata	NA	4.79521993	NA	NA	adult
20240720002A	04:45.5	18596	90.1	111.3	-89.9	0	-21.08358953	55.2102322	314072.7489	7667556.366	40	K	396.865	769.55	314071.658	7667554.136	314073.8398	7667558.595	26.07344714	Jul-20th-2024-08-53AM-Flight-Airdata	NA	4.964101183	NA	NA	adult
20240720002A	58:20.9	7070	90.9	306.7	-90	0	-21.08113124	55.20544675	313572.4319	7667822.937	40	K	274.6	582.68	313574.7695	7667823.953	313570.0942	7667821.921	-113.4892785	Jul-20th-2024-08-53AM-Flight-Airdata	NA	5.047678054	NA	NA	adult
20240720002A	35:10.1	570	35.5	12.1	-13.4	0	-21.07189069	55.20776335	313801.6383	7668848.707	40	K	1313.37	630.5	313787.8771	7668832.243	313815.3994	7668865.171	39.89050387	Jul-20th-2024-08-34AM-Flight-Airdata	10.76488082	NA	NA	10.76488082	adult
20240720002A	35:08.5	522	35.1	12.1	-13.4	0	-21.07195426	55.20781795	313807.3922	7668841.733	40	K	1335.965	599.465	313795.1366	7668827.933	313819.6479	7668855.533	41.60811695	Jul-20th-2024-08-34AM-Flight-Airdata	11.16280569	NA	NA	11.16280569	adult
20240720002A	35:09.9	569	35.3	12.1	-13.4	0	-21.07191719	55.20775788	313801.1035	7668845.768	40	K	1315.065	632.535	313787.3023	7668829.3	313814.9047	7668862.235	39.96528428	Jul-20th-2024-08-34AM-Flight-Airdata	10.92273549	NA	NA	10.92273549	adult
20240720002A	35:09.9	568	35.3	12.1	-13.4	0	-21.07176376	55.20789767	313815.4388	7668862.917	40	K	1364.635	574.18	313815.6042	7668867.644	313815.2735	7668858.19	-177.9966941	Jul-20th-2024-08-34AM-Flight-Airdata	2.920128814	NA	2.920128814	NA	adult
20240720002A	35:13.7	683	39.1	12.1	-24.6	0	-21.07182805	55.20779636	313804.9905	7668855.681	40	K	1346.27	434.865	313805.5032	7668860.603	313804.4778	7668850.759	-174.0525394	Jul-20th-2024-08-34AM-Flight-Airdata	3.402558778	NA	3.402558778	NA	adult
20240720002A	35:16.3	761	43.9	12.1	-32.7	0	-21.07202725	55.2076574	313790.7991	7668833.464	40	K	1314.525	419.71	313790.4313	7668836.734	313791.1668	7668830.195	173.5819364	Jul-20th-2024-08-34AM-Flight-Airdata	3.520167528	NA	3.520167528	NA	adult
20240720002A	35:21.5	916	56.8	12.1	-37.4	0	-21.07205505	55.20764094	313789.1228	7668830.367	40	K	1290.18	470.49	313788.0173	7668833.071	313790.2282	7668827.663	157.7657661	Jul-20th-2024-08-34AM-Flight-Airdata	3.562839764	NA	3.562839764	NA	adult
20240720002A	35:23.3	966	61.9	12.1	-45.4	0	-21.072229	55.20755986	313780.9144	7668811.014	40	K	1283.47	511.21	313779.8423	7668813.138	313781.9866	7668808.891	153.2098853	Jul-20th-2024-08-34AM-Flight-Airdata	3.547482506	NA	3.547482506	NA	adult
20240720002A	03:49.5	16917	90.1	140.1	-76.9	0	-21.08410501	55.2093883	313985.7026	7667498.309	40	K	1287.965	412.995	313990.4541	7667493.708	313980.9511	7667502.91	-45.92474588	Jul-20th-2024-08-53AM-Flight-Airdata	13.22745089	NA	NA	13.22745089	adult
20240720002A	03:53.7	17046	90.2	136.2	-81.3	0	-21.08418629	55.20942881	313990.0133	7667489.358	40	K	1354.575	312.625	313993.7061	7667484.073	313986.3205	7667494.642	-34.94622415	Jul-20th-2024-08-53AM-Flight-Airdata	12.89355918	NA	NA	12.89355918	adult
20240720002A	03:55.5	17098	90.2	136.2	-90	0	-21.08409687	55.20935121	313981.8384	7667499.167	40	K	1360.095	290.53	313985.5002	7667494.541	313978.1767	7667503.792	-38.36698511	Jul-20th-2024-08-53AM-Flight-Airdata	11.79892609	NA	NA	11.79892609	adult
20240720002A	04:00.1	17238	90.1	136.2	-90	0	-21.0841958	55.20946835	313994.1336	7667488.351	40	K	1340.145	230.67	313998.2632	7667483.83	313990.0039	7667492.871	-42.41144458	Jul-20th-2024-08-53AM-Flight-Airdata	12.24602337	NA	NA	12.24602337	adult
20240720002A	04:16.1	17716	90.2	106.1	-90	0	-21.08433768	55.20962496	314010.5827	7667472.826	40	K	1485.125	374.35	314016.5943	7667471.946	314004.5711	7667473.706	-81.67362716	Jul-20th-2024-08-53AM-Flight-Airdata	12.15132087	NA	NA	12.15132087	adult
20240720002A	03:50.3	16940	90.2	136.2	-76.9	0	-21.08408708	55.20938425	313985.2593	7667500.289	40	K	1304.245	460.975	313986.8863	7667501.26	313983.6323	7667499.319	-120.8222783	Jul-20th-2024-08-53AM-Flight-Airdata	3.789126936	NA	3.789126936	NA	adult
20240720002A	03:54.9	17082	90.2	136.2	-90	0	-21.08404601	55.20930745	313977.2277	7667504.746	40	K	1354.265	377.04	313978.6972	7667505.864	313975.7583	7667503.628	-127.2731496	Jul-20th-2024-08-53AM-Flight-Airdata	3.693116518	NA	3.693116518	NA	adult
20240720002A	03:56.5	17128	90.2	136.2	-90	0	-21.08406761	55.20933074	313979.6747	7667502.382	40	K	1352.515	357.8	313981.1422	7667503.462	313978.2072	7667501.302	-126.3524828	Jul-20th-2024-08-53AM-Flight-Airdata	3.644176704	NA	3.644176704	NA	adult
20240720002A	03:59.1	17205	90.1	136.2	-90	0	-21.08412427	55.20939838	313986.7739	7667496.188	40	K	1340.965	325.275	313988.3009	7667497.263	313985.2469	7667495.114	-125.1339032	Jul-20th-2024-08-53AM-Flight-Airdata	3.734393536	NA	3.734393536	NA	adult
20240720002A	04:05.7	17404	90.2	136.2	-90	0	-21.08430448	55.20954729	314002.4714	7667476.411	40	K	1365.735	224.54	314003.7852	7667477.671	314001.1575	7667475.151	-133.8088551	Jul-20th-2024-08-53AM-Flight-Airdata	3.641289008	NA	3.641289008	NA	adult
20240720002A	04:08.7	17494	90.2	132.5	-89.9	0	-21.08440459	55.20954796	314002.6656	7667465.328	40	K	1491.425	186.245	314003.9704	7667466.683	314001.3609	7667463.973	-136.0831981	Jul-20th-2024-08-53AM-Flight-Airdata	3.762139445	NA	3.762139445	NA	adult
20240720002A	04:23.7	17943	90.1	102	-90	0	-21.08428593	55.20948657	313996.1391	7667478.393	40	K	1466.265	594.905	313996.2627	7667480.222	313996.0154	7667476.564	-176.1316048	Jul-20th-2024-08-53AM-Flight-Airdata	3.665663764	NA	3.665663764	NA	adult
20240720004A	25:26.1	717	65.5	3.9	-43.1	0	-21.08601103	55.21380842	314447.3573	7667292.445	40	K	741.48	861.565	314449.4799	7667291.926	314445.2347	7667292.963	-76.27935474	Jul-20th-2024-09-24AM-Flight-Airdata	NA	4.369903779	NA	NA	adult
20240720004A	25:28.9	801	65.6	3.9	-89.9	0	-21.08623155	55.21381792	314448.6184	7667268.041	40	K	776.765	332.645	314450.9013	7667268.281	314446.3355	7667267.801	-96.0102068	Jul-20th-2024-09-24AM-Flight-Airdata	NA	4.591015503	NA	NA	adult
20240720004A	25:28.3	784	65.6	3.9	-90	0	-21.0862454	55.21380427	314447.2168	7667266.492	40	K	755	356.18	314449.5574	7667266.635	314444.8761	7667266.348	-93.5113012	Jul-20th-2024-09-24AM-Flight-Airdata	NA	4.690106924	NA	NA	adult
20240720005A	25:26.1	719	65.5	3.9	-43.1	0	-21.08595804	55.21367984	314433.9313	7667298.162	40	K	540.315	808.66	314435.8726	7667298.68	314431.9899	7667297.644	-104.9326735	Jul-20th-2024-09-24AM-Flight-Airdata	NA	4.018387494	NA	NA	adult
20240720005A	25:26.3	726	65.6	3.9	-46.8	0	-21.08598714	55.2136802	314434.0041	7667294.941	40	K	538.24	781.055	314436.0206	7667295.521	314431.9876	7667294.36	-106.0521198	Jul-20th-2024-09-24AM-Flight-Airdata	NA	4.196567695	NA	NA	adult
20240720005A	25:29.5	824	65.6	3.9	-90	0	-21.08617689	55.21373648	314440.0875	7667273.998	40	K	618	241.06	314442.3137	7667274.001	314437.8613	7667273.996	-90.06333257	Jul-20th-2024-09-24AM-Flight-Airdata	NA	4.452360125	NA	NA	adult
20240720006A	00:44.7	6123	90.6	4.7	-90	0	-21.09196138	55.22077834	315178.9411	7666641.768	40	K	346.59	636.355	315180.5064	7666640.714	315177.3758	7666642.823	-56.02355055	Jul-20th-2024-09-56AM-Flight-Airdata	NA	3.775050519	NA	NA	adult
20240720006A	00:15.9	5261	90.4	4.7	-89.9	0	-21.09201163	55.22074936	315175.9926	7666636.172	40	K	313.415	706.94	315177.3868	7666634.892	315174.5984	7666637.451	-47.46356996	Jul-20th-2024-09-56AM-Flight-Airdata	NA	3.784245775	NA	NA	adult
20240720006A	00:15.9	5261	90.4	4.7	-89.9	0	-21.09199405	55.22076483	315177.5782	7666638.137	40	K	331.765	682.235	315179.0565	7666636.677	315176.1	7666639.596	-45.36827112	Jul-20th-2024-09-56AM-Flight-Airdata	NA	4.154444475	NA	NA	adult
20240720006A	59:45.1	4338	90.4	42.6	-90	0	-21.09193099	55.22083896	315185.202	7666645.204	40	K	268.82	719.12	315185.7152	7666643.162	315184.6889	7666647.246	-14.10349955	Jul-20th-2024-09-56AM-Flight-Airdata	NA	4.211701054	NA	NA	adult
20240720006A	20/07/2024 05:50	9348	90.5	199.1	-89.9	0	-21.0932512	55.22126679	315231.2883	7666499.536	40	K	616.94	363.175	315229.609	7666497.88	315232.9677	7666501.191	45.40961348	Jul-20th-2024-09-43AM-Flight-Airdata	NA	4.716333838	NA	NA	adult
20240720006A	20/07/2024 05:50	9348	90.5	199.1	-89.9	0	-21.09312526	55.22149957	315255.3187	7666513.749	40	K	375.53	620.12	315253.0014	7666514.969	315257.6359	7666512.528	117.7746159	Jul-20th-2024-09-43AM-Flight-Airdata	NA	5.038048098	NA	NA	adult
20240720006A	20/07/2024 05:49	8722	87.1	199.1	-68.1	0	-21.09294792	55.22069223	315171.2155	7666532.446	40	K	1401.685	495.9	315176.3878	7666535.086	315166.0433	7666529.805	-117.0466989	Jul-20th-2024-09-43AM-Flight-Airdata	11.61470361	NA	NA	11.61470361	adult
20240720006A	50:23.2	9449	90.5	199.1	-89.9	0	-21.09298257	55.22076999	315179.3382	7666528.7	40	K	1402.6	496.205	315183.975	7666531.595	315174.7013	7666525.804	-121.9832176	Jul-20th-2024-09-43AM-Flight-Airdata	10.93330303	NA	NA	10.93330303	adult
20240720006A	50:28.6	9609	90.6	199.1	-90	0	-21.0929918	55.22078653	315181.068	7666527.696	40	K	1402.115	610.795	315185.4611	7666530.664	315176.6749	7666524.729	-124.039018	Jul-20th-2024-09-43AM-Flight-Airdata	10.6029152	NA	NA	10.6029152	adult
20240720006A	20/07/2024 05:51	10552	90.2	49.8	-89.9	0	-21.09331044	55.22137574	315242.6818	7666493.103	40	K	1413.905	391.23	315247.7236	7666496.832	315237.64	7666489.375	-126.4817194	Jul-20th-2024-09-43AM-Flight-Airdata	12.54103429	NA	NA	12.54103429	adult
20240720006A	52:29.6	13232	90.2	330.4	-90	0	-21.09265486	55.22146906	315251.5675	7666565.793	40	K	1198.16	550.67	315255.7983	7666569.767	315247.3367	7666561.818	-133.2089073	Jul-20th-2024-09-43AM-Flight-Airdata	11.60936437	NA	NA	11.60936437	adult
20240720006A	20/07/2024 05:53	15042	90.8	330.4	-90	0	-21.09257401	55.22146611	315251.1603	7666574.741	40	K	1238.68	525.415	315255.472	7666578.987	315246.8486	7666570.496	-134.5559796	Jul-20th-2024-09-43AM-Flight-Airdata	12.1019629	NA	NA	12.1019629	adult
20240720006A	59:37.9	4126	90.4	42.6	-89.9	0	-21.09236495	55.22140214	315244.2556	7666597.812	40	K	1277.53	660.71	315247.5326	7666602.639	315240.9786	7666592.985	-145.828718	Jul-20th-2024-09-56AM-Flight-Airdata	11.66886784	NA	NA	11.66886784	adult
20240720006A	59:45.5	4354	90.4	42.6	-90	0	-21.09234211	55.22141729	315245.8015	7666600.359	40	K	1269.235	624.49	315249.0712	7666605.197	315242.5317	7666595.521	-145.9477143	Jul-20th-2024-09-56AM-Flight-Airdata	11.67868925	NA	NA	11.67868925	adult
20240720006A	59:47.3	4403	90.4	42.6	-90	0	-21.09234095	55.22141847	315245.9223	7666600.489	40	K	1269.235	622.96	315249.1418	7666605.271	315242.7028	7666595.707	-146.0504475	Jul-20th-2024-09-56AM-Flight-Airdata	11.52986219	NA	NA	11.52986219	adult
20240720006A	59:56.7	4686	90.4	4.7	-90	0	-21.0920657	55.22151027	315255.1201	7666631.069	40	K	1273.54	488.2	315258.0811	7666636.023	315252.1591	7666626.115	-149.132286	Jul-20th-2024-09-56AM-Flight-Airdata	11.54248791	NA	NA	11.54248791	adult
20240720006A	00:03.3	4888	90.4	4.7	-90	0	-21.09208586	55.22146706	315250.6553	7666628.787	40	K	1282.435	646.285	315253.683	7666633.681	315247.6276	7666623.892	-148.259836	Jul-20th-2024-09-56AM-Flight-Airdata	11.51064619	NA	NA	11.51064619	adult
20240720006A	59:47.5	4414	90.4	42.5	-89.9	0	-21.09238491	55.22138583	315242.5852	7666595.584	40	K	1280.4	697.475	315241.1306	7666596.652	315244.0399	7666594.516	126.285412	Jul-20th-2024-09-56AM-Flight-Airdata	3.609238109	NA	3.609238109	NA	adult
20240720006A	59:51.9	4543	90.4	11.2	-89.9	0	-21.09223084	55.22148135	315252.3192	7666612.753	40	K	1227.94	601.29	315250.7487	7666613.773	315253.8898	7666611.732	123.0194016	Jul-20th-2024-09-56AM-Flight-Airdata	3.746217451	NA	3.746217451	NA	adult
20240720006A	00:03.9	4901	90.4	4.7	-90	0	-21.09213181	55.22143504	315247.3852	7666623.662	40	K	1243.385	712.45	315245.9423	7666624.798	315248.828	7666622.526	128.2228034	Jul-20th-2024-09-56AM-Flight-Airdata	3.673171127	NA	3.673171127	NA	adult
20240720006A	00:12.7	5168	90.4	4.7	-89.9	0	-21.09209411	55.2214275	315246.5551	7666627.827	40	K	1263.325	740.43	315245.192	7666629.072	315247.9182	7666626.583	132.3892061	Jul-20th-2024-09-56AM-Flight-Airdata	3.691114426	NA	3.691114426	NA	adult
20240720006A	00:37.9	5924	90.6	4.7	-90	0	-21.09202445	55.22146723	315250.5964	7666635.586	40	K	1307.09	639.775	315249.4471	7666636.981	315251.7458	7666634.191	140.5145938	Jul-20th-2024-09-56AM-Flight-Airdata	3.614952269	NA	3.614952269	NA	adult
20240720008A	53:32.4	15118	90.7	330.4	-89.9	0	-21.09259731	55.2214341	315247.8638	7666572.124	40	K	1179.03	535.65	315246.7789	7666573.619	315248.9488	7666570.628	144.0392596	Jul-20th-2024-09-43AM-Flight-Airdata	3.695244578	NA	3.695244578	NA	adult
20240720008A	20/07/2024 05:50	9653	90.5	199.1	-89.9	0	-21.09301618	55.22074239	315176.5122	7666524.946	40	K	1447.3	562.765	315177.3982	7666523.302	315175.6261	7666526.591	-28.31070211	Jul-20th-2024-09-43AM-Flight-Airdata	3.736568718	NA	3.736568718	NA	adult
20240720008A	51:06.6	10747	90.3	49.8	-89.9	0	-21.09327738	55.22132668	315237.5437	7666496.706	40	K	1393.81	695.89	315236.6044	7666498.334	315238.4831	7666495.078	150.0105987	Jul-20th-2024-09-43AM-Flight-Airdata	3.758503732	NA	3.758503732	NA	adult
20240720008A	20/07/2024 05:51	11120	90.8	49.8	-89.9	0	-21.0932638	55.22133834	315238.7389	7666498.223	40	K	1383.985	675.25	315238.0327	7666499.984	315239.4451	7666496.463	158.143606	Jul-20th-2024-09-43AM-Flight-Airdata	3.793989042	NA	3.793989042	NA	adult
20240722001A	09:04.4	15899	119.7	10.2	-89.9	0	-21.00039891	55.17769758	310586.8806	7676728.48	40	K	205.62	286.71	310587.2652	7676730.143	310586.4959	7676726.817	-166.9780037	Jul-22nd-2024-08-59AM-Flight-Airdata	NA	3.413833259	NA	NA	adult
20240722001A	08:07.4	14186	106.2	356.3	-89.9	0	-21.00163889	55.17767827	310586.4387	7676591.172	40	K	372.135	406.89	310588.0358	7676590.404	310584.8416	7676591.94	-64.31865184	Jul-22nd-2024-08-59AM-Flight-Airdata	NA	3.544357835	NA	NA	adult
20240722001A	08:04.2	14090	106.2	348.9	-90	0	-21.00176376	55.17762057	310580.5974	7676577.279	40	K	300.465	467.705	310582.1651	7676576.421	310579.0297	7676578.138	-61.30371305	Jul-22nd-2024-08-59AM-Flight-Airdata	NA	3.574415676	NA	NA	adult
20240722001A	08:58.4	15714	119.7	27.2	-89.9	0	-21.00031438	55.17785281	310602.9136	7676738.022	40	K	217.93	316.395	310603.3312	7676739.815	310602.496	7676736.229	-166.8869133	Jul-22nd-2024-08-59AM-Flight-Airdata	NA	3.681586461	NA	NA	adult
20240722001A	07:58.6	13924	106.3	348.9	-90	0	-21.00162056	55.17841515	310663.0267	7676594.075	40	K	1257.72	460.54	310665.392	7676598.224	310660.6614	7676589.927	-150.3110563	Jul-22nd-2024-08-59AM-Flight-Airdata	9.551161089	NA	NA	9.551161089	adult
20240722001A	08:49.8	15456	119.7	56.9	-90	0	-21.00100576	55.1786183	310683.3724	7676662.383	40	K	1113.265	349.325	310678.6387	7676663.183	310688.106	7676661.582	99.59923794	Jul-22nd-2024-08-59AM-Flight-Airdata	9.601706996	NA	NA	9.601706996	adult
20240722001A	08:51.4	15507	119.8	49.6	-90	0	-21.0009516	55.17857643	310678.95	7676668.33	40	K	1093.32	409.775	310674.1813	7676669.476	310683.7188	7676667.184	103.5140486	Jul-22nd-2024-08-59AM-Flight-Airdata	9.809115008	NA	NA	9.809115008	adult
20240722001A	08:53.2	15559	119.8	34.8	-89.9	0	-21.00084134	55.17864347	310685.7815	7676680.617	40	K	1110.245	320.92	310681.1545	7676681.913	310690.4084	7676679.32	105.6516836	Jul-22nd-2024-08-59AM-Flight-Airdata	9.610344973	NA	NA	9.610344973	adult
20240722001A	07:56.4	13858	106.4	348.9	-89.9	0	-21.0017007	55.17835664	310657.0444	7676585.134	40	K	1170.07	541.265	310655.8726	7676585.939	310658.2163	7676584.328	124.4974307	Jul-22nd-2024-08-59AM-Flight-Airdata	2.84376956	NA	2.84376956	NA	adult
20240722001A	08:06.4	14159	106.2	353.4	-89.9	0	-21.00153629	55.17852771	310674.6229	7676603.539	40	K	1393.2	357.775	310673.479	7676604.502	310675.7668	7676602.576	130.0944017	Jul-22nd-2024-08-59AM-Flight-Airdata	2.990623139	NA	2.990623139	NA	adult
20240722001A	22/07/2024 05:08	14207	106.2	358	-89.9	0	-21.00154123	55.17855671	310677.6442	7676603.026	40	K	1409.225	332.515	310676.4529	7676603.975	310678.8355	7676602.076	128.5662052	Jul-22nd-2024-08-59AM-Flight-Airdata	3.04730148	NA	3.04730148	NA	adult
20240722001A	08:49.4	15447	119.7	56.9	-89.9	0	-21.00103075	55.1786784	310689.6519	7676659.687	40	K	1158.57	301.18	310690.0607	7676660.991	310689.2432	7676658.383	-162.5949154	Jul-22nd-2024-08-59AM-Flight-Airdata	2.732994376	NA	2.732994376	NA	adult
20240722001A	08:52.8	15547	119.8	37.6	-90	0	-21.00087562	55.1786758	310689.1861	7676676.86	40	K	1150.7	321.19	310689.4159	7676678.307	310688.9563	7676675.413	-170.9769282	Jul-22nd-2024-08-59AM-Flight-Airdata	2.930680266	NA	2.930680266	NA	adult
20240722001A	09:01.4	15805	119.7	13.4	-89.9	0	-21.00060844	55.1785602	310676.8302	7676706.303	40	K	1111.205	318.79	310677.2281	7676707.715	310676.4323	7676704.891	-164.2636269	Jul-22nd-2024-08-59AM-Flight-Airdata	2.934062044	NA	2.934062044	NA	adult
20240722002A	08:08.8	14230	106.2	2.1	-90	0	-21.00177654	55.17767662	310586.4404	7676575.931	40	K	365.62	616.855	310588.016	7676575.46	310584.8649	7676576.401	-73.37691923	Jul-22nd-2024-08-59AM-Flight-Airdata	NA	3.288593064	NA	NA	adult
20240722002A	08:18.6	14524	111.7	29.6	-89.9	0	-21.00147515	55.17779023	310597.8719	7676609.433	40	K	421.37	498.115	310599.7037	7676608.894	310596.0401	7676609.972	-73.59739884	Jul-22nd-2024-08-59AM-Flight-Airdata	NA	3.818995331	NA	NA	adult
20240722002A	09:06.8	15967	119.8	9.7	-89.9	0	-21.00052529	55.17783961	310601.8071	7676714.655	40	K	371.41	373.585	310602.4686	7676716.508	310601.1457	7676712.801	-160.3594975	Jul-22nd-2024-08-59AM-Flight-Airdata	NA	3.935881997	NA	NA	adult
20240722002A	07:57.6	13895	106.3	348.9	-90	0	-21.00171519	55.17844967	310666.7351	7676583.64	40	K	1276.335	574.165	310667.9173	7676588.806	310665.5529	7676578.474	-167.1101336	Jul-22nd-2024-08-59AM-Flight-Airdata	10.5991574	NA	NA	10.5991574	adult
20240722002A	08:50.2	15469	119.7	56.9	-90	0	-21.00107868	55.17860274	310681.8465	7676654.292	40	K	1190.635	419.445	310677.0893	7676656.512	310686.6037	7676652.071	115.0204426	Jul-22nd-2024-08-59AM-Flight-Airdata	10.49979816	NA	NA	10.49979816	adult
20240722002A	07:57.6	13895	106.3	348.9	-90	0	-21.00176425	55.17843612	310665.3883	7676578.192	40	K	1249.05	627.085	310663.8667	7676578.642	310666.9099	7676577.742	106.4652758	Jul-22nd-2024-08-59AM-Flight-Airdata	3.17328784	NA	3.17328784	NA	adult
20240722002A	08:04.8	14110	106.2	348.9	-90	0	-21.00162597	55.17850612	310672.4911	7676593.584	40	K	1363.14	484.575	310671.0866	7676594.269	310673.8956	7676592.898	116.0210828	Jul-22nd-2024-08-59AM-Flight-Airdata	3.125847874	NA	3.125847874	NA	adult
20240722002A	22/07/2024 05:08	15433	119.7	56.9	-90	0	-21.00114365	55.1786873	310690.7193	7676647.198	40	K	1259.685	340.23	310691.9539	7676648.431	310689.4847	7676645.966	-134.9529086	Jul-22nd-2024-08-59AM-Flight-Airdata	3.489019397	NA	3.489019397	NA	adult
20240722002A	08:55.8	15639	119.7	27.2	-89.9	0	-21.00086126	55.17874006	310695.8489	7676678.525	40	K	1246.8	321	310696.2535	7676680.133	310695.4442	7676676.918	-165.871788	Jul-22nd-2024-08-59AM-Flight-Airdata	3.315777815	NA	3.315777815	NA	adult
20240722003A	08:22.4	14638	119.2	29.6	-89.9	0	-21.00132966	55.17791578	310610.7414	7676625.691	40	K	487.975	314.945	310612.4049	7676624.841	310609.0779	7676626.541	-62.93514667	Jul-22nd-2024-08-59AM-Flight-Airdata	NA	3.736129788	NA	NA	adult
20240722003A	22/07/2024 05:09	16546	119.8	302.2	-89.9	0	-21.00088798	55.17776174	310594.169	7676674.408	40	K	469.155	220.825	310595.118	7676676.063	310593.2201	7676672.752	-150.1831474	Jul-22nd-2024-08-59AM-Flight-Airdata	NA	3.816935471	NA	NA	adult
20240722003A	09:19.6	16351	119.9	335	-90	0	-21.0007585	55.1776067	310577.8861	7676688.559	40	K	264.26	325.8	310578.3941	7676690.405	310577.3781	7676686.713	-164.6114309	Jul-22nd-2024-08-59AM-Flight-Airdata	NA	3.82859897	NA	NA	adult
